track_id,track_name,track_popularity,artist_name,artist_genres,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,loudness,duration_ms,key,mode,time_signature
track_118,Sunflower 118,42,Dua Lipa,['house'],0.5205206533749189,0.34090338563129613,0.036969214876361484,0.11678136843230998,0.3852460446356696,0.18738238397375423,0.872657728922576,117.57476661631452,-15.322758003721106,178179,1,0,4
track_119,Blinding Lights 119,60,Post Malone,['country'],0.3368097762664009,0.768456951641064,0.15414611441771647,0.05594939844932588,0.3979465268679069,0.06444514024909166,0.6560281830868425,178.2046817789755,-16.412298436761116,178141,2,0,4
track_120,HUMBLE. 120,69,Drake,['edm'],0.7883821617036113,0.6691316629386066,0.11268847761238515,0.5028777106703944,0.21081658556466065,0.15652084597259286,0.2045683013921596,167.52646367645133,-13.253230267680163,246774,10,1,4
track_121,"thank u, next 121",34,Post Malone,['hip hop'],0.3066187586571883,0.5496923989078569,0.15996292094153738,0.025161898690214783,0.10392528349801369,0.24007245578053377,0.20968776458319927,128.88411445978508,-16.77197191974144,209353,1,0,4
track_122,bad guy 122,74,Billie Eilish,['rap'],0.32557992557221965,0.5228451405900845,0.10177980689666465,0.5204111975353813,0.19973353399144733,0.11650481950134518,0.2193902223601409,83.99197389561945,-7.030094117893736,187487,11,1,4
track_123,Anti-Hero 123,81,Ed Sheeran,['house'],0.8157391389881674,0.5354362329170848,0.2881799914752161,0.11518455330069657,0.04085981186301524,0.21467303655186087,0.8542649131306094,158.9771807799961,-18.85374710842923,192080,9,1,4
track_124,Shape of You 124,57,Bad Bunny,['hip hop'],0.6823208860849683,0.6956123533234697,0.27168178999076487,0.5129690489120938,0.24557343390402472,0.0666630101401725,0.5147264175561633,86.51859008987458,-8.938493469177716,213936,6,0,4
track_125,Shape of You 125,72,Ed Sheeran,['house'],0.6954213205222085,0.7812783348765526,0.05844923416725761,0.038100984958083194,0.2034317157790314,0.14689880787069237,0.46955754933676463,179.07472497573013,-5.438750634939947,275426,11,0,4
track_126,bad guy 126,37,Bad Bunny,['hip hop'],0.4590278569950024,0.31256697661854765,0.05218635021863538,0.7746094275275741,0.11817791099096811,0.24230578695953342,0.5997308550834111,112.01336036181854,-16.914691067066673,247661,3,1,4
track_127,Don't Start Now 127,91,Dua Lipa,['house'],0.8374887584231292,0.49332930206677705,0.06381306401686332,0.384725526825909,0.04558265388572687,0.17150387574438497,0.8362377449755262,127.2844956017634,-10.752504096573748,245457,10,1,4
track_128,Shape of You 128,84,Drake,['rap'],0.3570070193953828,0.5255957339647869,0.17852482392370214,0.31703571091757915,0.06547352058612059,0.11844782687852663,0.8426540262788617,144.3580503144991,-12.5592824198017,234080,7,0,4
track_129,Dákiti 129,68,Taylor Swift,['country'],0.8079086032141669,0.8513559201837329,0.09810507544680763,0.6064831237095599,0.184215798909656,0.2604996382225154,0.6827925417292906,155.40921911496972,-10.157572434783928,208005,10,0,4
track_130,Blinding Lights 130,58,Post Malone,['rap'],0.7111788096695241,0.35512253262602683,0.29058503037428907,0.3958313627513023,0.06027044308395096,0.13559590900838664,0.43073315943620916,153.4003512184191,-8.848643208850861,158706,5,0,4
track_131,"thank u, next 131",37,Ariana Grande,['house'],0.576934484651874,0.30559897189625596,0.09660329342083822,0.5839047549392739,0.3967239805397454,0.07479452489680398,0.4211954526890306,158.00780655690755,-16.93946548056652,284153,4,1,4
track_132,Blinding Lights 132,42,Ariana Grande,['house'],0.6232174004058235,0.6144955024356974,0.25897290360530845,0.6735715444229242,0.3330721877388173,0.05275790356561645,0.6996363875751106,153.45440291221053,-9.824317657172873,250082,6,1,4
track_133,Anti-Hero 133,87,Ed Sheeran,['hip hop'],0.520985718304109,0.5691663785727256,0.224959153314739,0.7100946665674089,0.23721773367471366,0.14788142454445735,0.430097472678899,146.51799611464875,-19.95172604593582,242197,3,1,4
track_134,HUMBLE. 134,33,Dua Lipa,['pop'],0.6060658274992952,0.7340428593673718,0.05811708663847761,0.18809661681631815,0.2811773763914707,0.06320099011713202,0.4892781297950025,135.93058622292273,-10.967815339212784,259458,0,0,4
track_135,Sunflower 135,59,Taylor Swift,['trance'],0.8891815142676873,0.42590519691384565,0.25278528026985114,0.42103429576573675,0.14938503845766937,0.08059418933129449,0.6884044851900301,95.94433590580559,-14.428669971904313,234730,11,0,4
track_136,Sunflower 136,46,Dua Lipa,['pop'],0.6825319586821379,0.5976998304679317,0.07812816606425323,0.5518699041293924,0.39645057272852147,0.23680489693550943,0.6919891093484895,174.53440282236508,-16.955954486376466,289401,1,0,4
track_137,Sunflower 137,80,Drake,['dance pop'],0.8644075470692043,0.45557805531946427,0.1460073394395125,0.6994568978828355,0.3367734267167235,0.09652535446156933,0.7421146478365683,120.40055754116818,-12.755466918719673,176201,3,1,4
track_138,"thank u, next 138",64,Ariana Grande,['rap'],0.5621104215691077,0.7377049371914381,0.23668848272759965,0.13553745245878931,0.24409005979105652,0.08383852056942138,0.7011000688232366,142.26506718938535,-5.650780683748131,282503,11,1,4
track_139,"thank u, next 139",84,Post Malone,['rock'],0.8437527483126221,0.44972771990970367,0.10342642605473037,0.6099246273101914,0.179895936980216,0.24417763923879532,0.1522929260515082,123.63283130407228,-19.49579599725076,283715,1,1,4
track_140,bad guy 140,79,Dua Lipa,['edm'],0.546657361560424,0.5084059957553057,0.27295500333556355,0.02724048345263671,0.26551587447023567,0.2908486085533876,0.5481345467694736,173.0504708236401,-19.216131810709644,283611,7,1,4
track_141,bad guy 141,50,Dua Lipa,['trap'],0.4539180374665487,0.6925047608844448,0.08348636084512984,0.4566109011115719,0.1855729946753345,0.2930013324078843,0.5868218181571733,108.44570092955007,-18.288563226681,157345,4,1,4
track_142,Don't Start Now 142,62,Bad Bunny,['country'],0.6140345468246199,0.36886132312153047,0.26223771720434746,0.5810232995347022,0.027067344760000635,0.22695877430744216,0.5348305738741169,78.98978803214561,-13.125490377070154,219184,9,0,4
track_143,Blinding Lights 143,86,Billie Eilish,['dance pop'],0.701413402397465,0.5773773366003643,0.1411766962278173,0.5242690390492538,0.2181727477627622,0.0655682764704714,0.5100021190162654,158.70439789561235,-13.11140183604563,217263,2,0,4
track_144,"thank u, next 144",49,Drake,['hip hop'],0.6269086554507095,0.7550550107214666,0.2336090736853643,0.024177086069108546,0.050501513117045385,0.21490734159868558,0.22929584902869715,98.10426791211651,-5.800430687005893,156823,9,1,4
track_145,God's Plan 145,54,Bad Bunny,['rap'],0.35649114607541876,0.5061979155654619,0.10625634264535817,0.3186754088347545,0.31933767528973134,0.1429831669792162,0.4613574553853462,113.71195295338481,-18.598880420370566,287924,2,0,4
track_146,Dákiti 146,53,Ed Sheeran,['trance'],0.5140025844850589,0.7544891308736505,0.10463925645751694,0.2567557904895557,0.25706986306896945,0.09896020314672972,0.8175663443388275,127.220957557671,-13.285955895196746,235445,11,1,4
track_147,Anti-Hero 147,56,Ariana Grande,['rock'],0.4661426924266854,0.8901128836291332,0.06799211257316477,0.1695923780379671,0.07368993569521046,0.2734974275019676,0.6234340418599695,86.73147115445002,-13.395148724474765,161205,5,0,4
track_148,"thank u, next 148",92,Dua Lipa,['pop'],0.5912153898959323,0.37346033901536463,0.22580009796739553,0.26517884672510894,0.3988312628326647,0.2949456144636305,0.6249072144164646,84.28090938468893,-9.697085034874565,205426,0,1,4
track_149,HUMBLE. 149,55,Dua Lipa,['rap'],0.3476439507858177,0.7388978942042175,0.08060122490634719,0.6879598719941595,0.32762540554466246,0.18519843874638608,0.6681942388986493,104.57851245021232,-12.93248151600778,299960,4,1,4
track_150,Sunflower 150,59,The Weeknd,['rock'],0.4042569558814463,0.7272084121984685,0.2530141174311821,0.08950360803359132,0.0959496451023779,0.08549299744024848,0.3783531292657333,119.5386076795954,-8.767604945550403,255400,6,1,4
track_151,God's Plan 151,40,Post Malone,['hip hop'],0.8062423958440346,0.45238492474321484,0.038401211977686575,0.5940428407801709,0.042537490502309844,0.1287298971532419,0.10305370729947771,144.9836430641782,-17.493019827931683,188547,11,0,4
track_152,"thank u, next 152",92,Ed Sheeran,['country'],0.5042280556000049,0.8198319085508052,0.08819306457365961,0.2946984777449746,0.02740216265079183,0.24078882281472236,0.4266450742075609,153.51736063669273,-6.445882334798073,203798,8,0,4
track_153,Anti-Hero 153,35,The Weeknd,['pop'],0.7024393871435004,0.636264378588264,0.05996715668763989,0.3631738796070761,0.18414330848077054,0.2661409023806675,0.5373185761502308,111.84406038674507,-5.34799507234011,162109,10,1,4
track_154,Don't Start Now 154,43,Drake,['trance'],0.8508459313194905,0.46802239773029364,0.26175225273576264,0.24085240206489925,0.3643080646575661,0.23849047589919598,0.7439254214731509,71.98072111604999,-5.557844643889611,161002,11,0,4
track_155,Anti-Hero 155,43,Dua Lipa,['edm'],0.43106590972998426,0.37214833590700536,0.048452052593710306,0.2180194691650281,0.018449425734293534,0.1917926949798464,0.3270627576188162,160.69882888957352,-18.886386905174202,292312,10,1,4
track_156,HUMBLE. 156,37,Dua Lipa,['edm'],0.8263570576957078,0.4982448023254643,0.12190957770438247,0.7913324030966374,0.2504704686372553,0.1828291301420148,0.7705217468415396,101.3819372193048,-13.562261099054647,216314,1,0,4
track_157,bad guy 157,96,Billie Eilish,['edm'],0.5930247773897632,0.742539449455696,0.17181473453044324,0.0357900852610782,0.3474206025281155,0.0661717233787829,0.8646595869766018,72.7656154105,-9.583243158039368,287653,11,1,4
track_158,Anti-Hero 158,81,Dua Lipa,['trap'],0.5660280086275127,0.6642537472312524,0.20045303933483696,0.47744075822199716,0.2810535092342065,0.10935836709370157,0.5098910220366325,81.46472830891824,-14.232330085327812,158770,5,1,4
track_159,Shape of You 159,84,The Weeknd,['rap'],0.8903041877132627,0.46137536749588265,0.13988241560125125,0.7142692123425703,0.001168413048544803,0.05994149124714239,0.5832573416569754,169.81181811841316,-16.417150093971085,261032,0,0,4
track_160,Anti-Hero 160,85,Ed Sheeran,['edm'],0.6545204647626249,0.622204493010815,0.2606167193656362,0.04910251425999663,0.33332682858920504,0.260981153152931,0.3279264172247687,120.91371505174357,-13.421922671938468,167087,9,0,4
track_161,Don't Start Now 161,66,Post Malone,['house'],0.47073738105773855,0.7909240012489486,0.17353185544319635,0.7050915151153164,0.22991182170576607,0.05741705576618496,0.6403361660376714,74.93389248259255,-13.24104471525299,202781,0,1,4
track_162,Shape of You 162,90,Taylor Swift,['trance'],0.728419586680114,0.6647431284544223,0.11353063382295117,0.6607944035348229,0.3820242045939956,0.25529957063755665,0.10125208415317832,140.00415072017478,-19.23296927836849,216262,0,0,4
track_163,Blinding Lights 163,95,Kendrick Lamar,['rap'],0.6991752611868332,0.780212927414044,0.208919418526026,0.08290498573787322,0.23852860754414734,0.18739591418053592,0.8202570144594172,114.46637026086302,-15.183783543694247,295448,6,1,4
track_164,Dákiti 164,80,Dua Lipa,['rap'],0.6561964747251231,0.306078710416646,0.2017459325305764,0.7314966885852271,0.24502938733792767,0.26842464836658625,0.679178444372875,83.26142580440593,-6.463200390712375,287103,7,1,4
track_165,Don't Start Now 165,94,Drake,['rock'],0.3506354283267254,0.5396212490368146,0.2757363519311763,0.6483378776261769,0.08642054600467489,0.16665194617430396,0.7533785620468357,77.41230102640748,-14.189111214970112,298586,1,1,4
track_166,"thank u, next 166",82,Taylor Swift,['house'],0.8170454969509773,0.6541713257718959,0.09109535921784259,0.31354929990853125,0.18004934447277288,0.19481658845513172,0.7074808206020905,80.87609794046989,-6.655219504736504,225769,10,0,4
track_167,HUMBLE. 167,53,Post Malone,['pop'],0.5247317322120728,0.4001161210192517,0.14624292138479605,0.1226493738247079,0.35603881407352334,0.13646936518446434,0.22356779777865904,72.7992535896326,-10.312664205702736,152011,2,0,4
track_168,God's Plan 168,93,Drake,['dance pop'],0.6634675496716143,0.518756236918524,0.08883098964884734,0.7905484132629176,0.18160064847844595,0.22206855894505928,0.21244237406268862,123.41486696253375,-19.586949201958017,248746,2,0,4
track_169,Dákiti 169,93,Kendrick Lamar,['dance pop'],0.5484901345969361,0.5372605607957486,0.11456569048894699,0.12617886194760483,0.1951404788769626,0.08251194562778467,0.7683841891058621,110.74366849028371,-14.377946483273055,181778,6,1,4
track_170,Blinding Lights 170,58,Kendrick Lamar,['house'],0.4730432626912474,0.8766812912445558,0.1351601116236535,0.31455440474216867,0.13615484170180228,0.18535190183689632,0.2233160345427897,130.90826338938123,-11.87442781384994,236836,10,0,4
track_171,Anti-Hero 171,61,Taylor Swift,['trap'],0.7254082345722191,0.4063025551631193,0.1670105188523304,0.5451359839997864,0.09401488592153005,0.25767212763001923,0.5358621260361495,88.17662554868636,-11.255233607530963,231532,2,0,4
track_172,HUMBLE. 172,46,The Weeknd,['rock'],0.740746753872848,0.48029363136025943,0.11797224174240145,0.6360918996507061,0.18457820475492506,0.2327045071779522,0.21838731789266783,163.7813560091709,-9.336729249765213,242021,2,0,4
track_173,Blinding Lights 173,74,Billie Eilish,['dance pop'],0.5750798547415548,0.32278893797391206,0.23138221042929324,0.4439647587285075,0.023096420747669513,0.22018897324012138,0.4734256617849504,73.79073853675,-5.45588409727857,216418,2,1,4
track_174,Sunflower 174,62,Kendrick Lamar,['country'],0.6376270194134035,0.564734228193196,0.19355393184754532,0.7358004213790381,0.14490723483943646,0.23142911580498726,0.8155620454593858,120.15772033359306,-13.348162454271439,172190,3,0,4
track_175,Don't Start Now 175,74,Taylor Swift,['trance'],0.563489889980249,0.8081813125242363,0.27113435540276204,0.059341498959066444,0.3533859051944243,0.16207976384235556,0.5083459912033857,138.92517622025312,-6.104260899048699,201919,1,1,4
track_176,Sunflower 176,83,Post Malone,['rock'],0.6163357085038801,0.6795264659794968,0.2040069748226791,0.6576402659379348,0.1333629288636442,0.23326279746499834,0.5228624877777577,157.27334157358825,-5.141809508447999,272225,7,1,4
track_177,Shape of You 177,59,Drake,['country'],0.308589166600236,0.7427217111369181,0.25521904119018246,0.5949761442432802,0.05714011492033544,0.23835698056424226,0.7151382256861128,142.43945672370603,-8.508261008066206,244754,1,0,4
track_178,"thank u, next 178",63,Ed Sheeran,['house'],0.346589600802963,0.5445258186194586,0.13991875206391946,0.06214777687079085,0.13952821358779174,0.07774952469782871,0.7465881680073777,174.24568285609178,-18.91525287113092,172031,1,1,4
track_179,"thank u, next 179",45,Drake,['rap'],0.5869559305171341,0.3871179077307962,0.2217297152338608,0.5368149926012716,0.08444498846645448,0.26585019171425045,0.42104481937576976,102.1766600177816,-17.715056158031967,251084,6,0,4
track_180,God's Plan 180,59,Ariana Grande,['pop'],0.8873886691048853,0.6620958576260272,0.1266098027106582,0.5217757823325174,0.04916827138615503,0.27216477006634965,0.5024671606238691,119.42847162436063,-11.212028173197211,270263,5,1,4
track_181,Blinding Lights 181,57,Kendrick Lamar,['rap'],0.4407920650655096,0.4819164356766277,0.10829193211477443,0.45499825545351363,0.04798147720955597,0.2791979226755838,0.6765241162264906,114.1590194004513,-17.62063783210433,296721,1,1,4
track_182,Don't Start Now 182,86,The Weeknd,['pop'],0.3000808158026912,0.6066774835423379,0.04265001530245284,0.2281739506785106,0.2827905949822865,0.06567240540546647,0.7714707938848019,70.42019149244415,-16.297641961971465,205103,11,0,4
track_183,God's Plan 183,38,Dua Lipa,['rock'],0.805627141296333,0.4880087505510859,0.24301176737952196,0.7145789944004804,0.17352696783061183,0.277485785963598,0.4018544431705543,176.04862581391188,-18.660657132116405,182441,6,1,4
track_184,Don't Start Now 184,84,Drake,['trance'],0.30261796179018546,0.4001718532483192,0.22252243367126606,0.5364444767267832,0.3864190020514709,0.24025944756269574,0.8606181661850705,147.27945516882875,-15.529216870408352,228356,3,0,4
track_185,bad guy 185,46,Taylor Swift,['trap'],0.516030279540587,0.8740798892905717,0.16510830934175433,0.3518560174555667,0.1830798420637176,0.10222068100129093,0.3949657366918362,110.67945815858943,-19.214674697187913,152257,4,0,4
track_186,Blinding Lights 186,67,Kendrick Lamar,['house'],0.5833690824977891,0.8280940427528911,0.08824998337764262,0.5454724282449349,0.24310084890108904,0.1238253693929582,0.2092807229209381,141.6803736525004,-8.92103812801504,212491,5,1,4
track_187,Shape of You 187,83,Billie Eilish,['dance pop'],0.6475051532248333,0.3512048018905949,0.041611877004073664,0.5368246618352281,0.32932377192828716,0.2455038337332418,0.5350445822929899,80.9853503249796,-9.679333342459792,178172,4,1,4
track_188,Blinding Lights 188,43,Ed Sheeran,['dance pop'],0.5481856049511812,0.595718750668468,0.13915823175881464,0.42944076594555414,0.23805266996227262,0.05248095528195891,0.4712761275628031,175.9849164976347,-12.21451579805677,252518,11,1,4
track_189,Shape of You 189,56,Drake,['trap'],0.6452132419509337,0.3458309669948736,0.13329668736407158,0.30050958413603684,0.07269567628378519,0.1588769063680477,0.36567949231450914,107.59840760414008,-8.91460163318062,201955,8,1,4
track_190,HUMBLE. 190,80,Billie Eilish,['country'],0.31415697878731746,0.8391363628049038,0.241463571590629,0.6264971376210745,0.1831983036014286,0.1495013232386257,0.3423325830665541,77.22643448498023,-16.576469547594513,242769,1,1,4
track_191,Dákiti 191,38,Ariana Grande,['edm'],0.4434952666693458,0.6184424131721016,0.2057584804818796,0.5192270280464515,0.2245174171793611,0.24423200258180638,0.2639849676214532,149.81899203018574,-10.703981428503662,227240,9,0,4
track_192,Anti-Hero 192,97,Bad Bunny,['hip hop'],0.5328994236761974,0.7044781773216378,0.10017434439556487,0.2827018447104263,0.3669943372527961,0.1226261264178551,0.4759906145263493,167.9155251135616,-9.384179745987089,186081,9,0,4
track_193,bad guy 193,81,The Weeknd,['edm'],0.43815055242630885,0.3267382940692075,0.14222339040519455,0.24851419306122646,0.30443532240955024,0.13856694121026164,0.8592569570518752,175.85412232865627,-10.686371146734379,194605,5,1,4
track_194,Dákiti 194,35,The Weeknd,['rock'],0.5673249832451346,0.42551127924475673,0.04349433773811326,0.6764832346009408,0.39247701166564636,0.24828571849918485,0.7830279373637337,96.61748433487499,-5.590595367302004,262911,3,0,4
track_195,Dákiti 195,40,Ed Sheeran,['house'],0.5753780876263792,0.8516324427436037,0.07754577725926057,0.17902606056370718,0.0052118271028335,0.0535475123489418,0.7635133015668101,150.53348675272514,-14.674384153220625,184064,10,0,4
track_196,Blinding Lights 196,37,Billie Eilish,['rap'],0.39700286174217714,0.5861400638807821,0.22394941735044108,0.20539884949707585,0.25624607341955496,0.21665011976165482,0.23015979504685272,132.1593843698032,-8.425596335320884,227960,4,1,4
track_197,bad guy 197,72,Kendrick Lamar,['trap'],0.3276340405139738,0.784847569413498,0.07802979349323633,0.4166000575259368,0.3233101758223751,0.11345526953917372,0.29664595144492245,114.3040838308477,-6.5803580363354826,216732,9,1,4
track_198,Sunflower 198,56,Dua Lipa,['trance'],0.8729081958230809,0.5968051137547701,0.1684344669094096,0.3904239788179249,0.25417745826380905,0.07268042555873276,0.12609435867325322,76.34732212574887,-13.334519761377283,169149,0,1,4
track_199,HUMBLE. 199,97,Kendrick Lamar,['hip hop'],0.8083630006331157,0.8413418420773429,0.2668860152954202,0.7797540685566136,0.011007674056166117,0.25995404053638277,0.7014177384312746,95.15638503404013,-5.655198599187086,193361,7,0,4
track_200,HUMBLE. 200,40,Dua Lipa,['hip hop'],0.637994785219828,0.556501098796867,0.11811137635163656,0.6733311280099444,0.057525740125925484,0.15752571913245,0.8230060574201138,163.04345055059645,-13.985873562904299,283251,6,1,4
track_201,Blinding Lights 201,37,Kendrick Lamar,['edm'],0.41168153865200874,0.49893881944031626,0.2608581544373825,0.17358988927657565,0.028463314069373125,0.06725189815320408,0.8526276164024863,125.76124817580181,-13.858818922744724,263943,10,1,4
track_202,Blinding Lights 202,53,Kendrick Lamar,['trance'],0.6927904121195727,0.3909570448800596,0.2664884325496054,0.4358846966614469,0.11298897054800149,0.1563070463594235,0.1300568723191259,84.06534813446594,-8.516798742262088,199976,8,1,4
track_203,Sunflower 203,86,Post Malone,['hip hop'],0.8838468977833998,0.4356751987498032,0.11213365430179584,0.2501145846814716,0.09216666484693997,0.05036845552157786,0.6834758352703971,176.3530049779214,-16.635597750724322,245742,3,0,4
track_204,bad guy 204,87,Dua Lipa,['country'],0.48175854338425755,0.4951770804138187,0.22240775993659848,0.6552557785394525,0.07264558710264106,0.14273525203944132,0.8215521573993201,158.73628716642133,-5.2271239585628635,286213,4,1,4
track_205,Shape of You 205,45,Billie Eilish,['pop'],0.34707348979027436,0.6266981754623191,0.2215166236876046,0.14218383016083772,0.3122526869702229,0.19594319512852792,0.8617774285580757,74.66645280275809,-16.020107936667994,228958,8,0,4
track_206,bad guy 206,94,Billie Eilish,['dance pop'],0.7250938184956784,0.40325353757715565,0.29255339974082795,0.36456278013981874,0.06361000149610452,0.09504893853203698,0.1785879937512644,158.38699192784276,-18.16954258517227,163689,6,0,4
track_207,God's Plan 207,70,Dua Lipa,['rap'],0.41714436177389524,0.5072051713469328,0.12061482265285754,0.783035120027421,0.34261488949917074,0.22529246539756492,0.6816454092923121,131.8280073842828,-5.793639993372214,293184,2,1,4
track_208,HUMBLE. 208,72,Kendrick Lamar,['rap'],0.8033983966308065,0.30685079007244415,0.21999894049984375,0.7765031166835851,0.1750645312592814,0.1087433512489882,0.6638968080347054,159.88409562171438,-11.80354525883229,253591,2,0,4
track_209,bad guy 209,42,Drake,['dance pop'],0.8769080033898509,0.7286464581759591,0.28716612150571863,0.189114632040671,0.35173640807061124,0.2521974961408846,0.641721929966139,138.75321046937262,-15.25175502098195,169477,2,0,4
track_210,Shape of You 210,85,Billie Eilish,['country'],0.8611782591271966,0.8104081563629078,0.2951145384806656,0.5061147722572374,0.09900402925616479,0.09070376241921595,0.2495315524867693,72.17752241819798,-14.139768335210913,242036,10,1,4
track_211,Sunflower 211,34,Drake,['pop'],0.7396194303541683,0.5427164313443218,0.04845536408368883,0.6291702755624448,0.11430332983708241,0.15819171989981567,0.6483551065775213,106.57017728635833,-19.151215157799264,234526,6,1,4
track_212,HUMBLE. 212,36,Drake,['dance pop'],0.679369292182584,0.41939528337566206,0.14295014330761563,0.6032424407070215,0.04054915902126366,0.11946319402242807,0.3210552867726829,117.52208203539567,-5.294468885867223,254092,9,0,4
track_213,Sunflower 213,98,The Weeknd,['trap'],0.8873745042246626,0.6332972544635161,0.08125013180248211,0.46992475177314597,0.08177622957981874,0.17992606572362108,0.1592337743298784,136.60309361358452,-12.248150913077627,253937,11,1,4
track_214,Sunflower 214,55,Bad Bunny,['dance pop'],0.6621823203356251,0.3461876802389798,0.050407575740598086,0.7616243444679972,0.11891631612293346,0.07301674652061886,0.5792356697203053,138.60136561192928,-10.272427698219678,180109,4,1,4
track_215,Anti-Hero 215,56,Post Malone,['dance pop'],0.7056157728315285,0.7239779219272258,0.19470200261146114,0.2571968414287821,0.10843850150562631,0.19941707067567577,0.7928765068893532,174.14071018157352,-18.411412933943637,212260,10,1,4
track_216,bad guy 216,51,Taylor Swift,['trance'],0.6751228617182654,0.5241328806286092,0.04363201499135014,0.5057143917095807,0.15424540514625923,0.2840667848533048,0.5335920599118128,173.3616662422859,-16.69274459790044,226872,9,1,4
track_217,Sunflower 217,56,Post Malone,['pop'],0.5601496755795686,0.3555752898308203,0.23206377441258247,0.7324934444403616,0.17360838908350354,0.11467791053886024,0.4475226552052879,149.5792599635001,-19.864187576294434,194816,10,0,4
track_218,Dákiti 218,69,Dua Lipa,['rap'],0.6923964554038808,0.7910217398888024,0.0435050157417003,0.7301018217270001,0.011801622058082373,0.1389927581220986,0.11265055698636967,78.485968539354,-6.332475722298813,160442,1,0,4
track_219,God's Plan 219,77,Bad Bunny,['rap'],0.499820923083239,0.8309785849083529,0.1334867447033944,0.3998657838019825,0.11332190496997226,0.24669237583928183,0.41795852551927337,126.4972151198757,-16.199642449105077,260317,7,0,4
track_220,God's Plan 220,35,Bad Bunny,['house'],0.7798312583789168,0.500164073417426,0.263602203797409,0.7330531760850802,0.3439295341565104,0.058751978701701416,0.7298986760040845,115.24734131490582,-6.894156197266623,213610,11,1,4
track_221,Shape of You 221,66,Bad Bunny,['edm'],0.7703924152136132,0.551633767000183,0.1650216319333273,0.630227194135609,0.2395381600317756,0.10027468186066686,0.5721861273207142,114.83961437776213,-12.95711686934206,181707,0,0,4
track_222,Sunflower 222,30,Taylor Swift,['rap'],0.8544161222554398,0.3671283699294743,0.16943458481902499,0.6313526820887692,0.3770125230080467,0.2366941598834295,0.6764524389155249,160.91368992153386,-13.306981685336845,162356,0,1,4
track_223,Dákiti 223,54,Ed Sheeran,['country'],0.5141315851026662,0.5122734952418616,0.253710011434642,0.6335413501725516,0.12311833267229827,0.2784471109683148,0.8622520136020049,105.94167962330448,-14.683625768104177,231257,9,0,4
track_224,God's Plan 224,90,Drake,['hip hop'],0.5356384459628498,0.6320227138498631,0.1658457675889158,0.16315182367014522,0.3435267084672619,0.21923519574920936,0.7703266998814429,164.46407072844192,-8.774662195013903,156968,5,0,4
track_225,"thank u, next 225",52,Billie Eilish,['edm'],0.5577651552794181,0.7443756893366223,0.2630025477264799,0.4301923724159362,0.3157728776780765,0.12419667050496265,0.533095688125815,107.97529490369698,-13.786986116422545,191458,9,1,4
track_226,HUMBLE. 226,57,Taylor Swift,['rap'],0.4866014968396082,0.40015864249050087,0.09580696028157229,0.22140463110074896,0.13426953321562385,0.23734761320028974,0.5575297630804806,178.48713391465418,-13.778962595487934,235280,0,0,4
track_227,Dákiti 227,76,Taylor Swift,['trance'],0.7521567784474519,0.4222002826636109,0.11843908459863575,0.44188135152843816,0.23016375491445934,0.05553536886815737,0.856091351004807,146.6289998339129,-12.564443746521635,243500,6,1,4
track_228,Dákiti 228,42,Ed Sheeran,['pop'],0.5351156239128156,0.8374048665712672,0.08516542351772198,0.4111660005274355,0.1677086644664088,0.054531010261432436,0.7342064908582503,77.59504969460598,-12.886174685345697,190142,4,0,4
track_229,Don't Start Now 229,57,Bad Bunny,['dance pop'],0.7183652514323142,0.7515829764431017,0.15556491704117398,0.7005948389040506,0.08137459005443648,0.08184660400008482,0.32840702409480926,128.47351364524926,-12.34157306885993,268696,2,0,4
track_230,Don't Start Now 230,47,Billie Eilish,['trance'],0.8410644171277373,0.4220836454985575,0.04808287524682331,0.7031068579749425,0.15576197559155014,0.18544024106689083,0.8744526496406072,77.32212007056451,-10.275229888218567,187548,1,1,4
track_231,HUMBLE. 231,96,Post Malone,['trap'],0.4320667955428519,0.5103123205716971,0.13058398391507872,0.06428380540192917,0.14782967977070927,0.16605962993480622,0.6781902017910437,142.24024331937687,-9.368515171562686,158026,10,1,4
track_232,Don't Start Now 232,90,Drake,['rap'],0.3622071484405659,0.329194598197028,0.18687407521127958,0.3465960723246167,0.21921294266569605,0.18026829762709695,0.38016239287258424,144.52207563058204,-8.62247178625414,213972,2,1,4
track_233,Don't Start Now 233,58,Ariana Grande,['dance pop'],0.39520732421381094,0.454938611799696,0.19346117452704856,0.3521988579389815,0.3097210731778381,0.2631462387345857,0.5333171345734079,153.40940212616653,-15.39643230208145,268028,10,1,4
track_234,Shape of You 234,69,Ed Sheeran,['house'],0.6598627889822988,0.8169082243361363,0.26453270275232493,0.5822320810003364,0.2983013516304504,0.1894818612876752,0.5677344721326598,84.70156395515698,-13.342112173680484,285958,1,1,4
track_235,Sunflower 235,96,Drake,['house'],0.863441087670175,0.6818245689200246,0.11761818604734237,0.2229143712108954,0.0763706340286574,0.22366023972343196,0.2749724903983418,135.4833592520238,-16.03047459611964,193395,6,0,4
track_236,Shape of You 236,62,Post Malone,['edm'],0.5594077358420084,0.3186894556760346,0.10008564130426328,0.036604359060826576,0.35167430904049907,0.11084917080463262,0.5458697356584065,74.28772527272434,-9.99728913041513,275829,8,1,4
track_237,Shape of You 237,47,Ed Sheeran,['country'],0.8069228086531375,0.4494052416654539,0.1857096476915942,0.0631321720342206,0.03796717472866789,0.29972315300832264,0.3613113995407288,152.3002303253731,-7.900024204597752,187228,10,0,4
